Days,Advertiser verticals,Device categories,Creative size,Buyer networks,Revenue,Ad impressions,Ad eCPM (£)
6/26/20,Computers & Consumer Electronics,Connected TV,970x250,Agency B,£0.00 ,21,£0.23 
6/26/20,Food & Groceries,Desktop,300x250,Agency D,£0.00 ,21,£0.05 
6/26/20,Food & Groceries,Desktop,970x250,Agency C,£0.04 ,20,£2.15 
6/26/20,Home & Garden,Tablets,300x600,Agency C,£0.03 ,20,£1.35 
6/26/20,"Hobbies, Games & Leisure",High-end mobile devices,320x50,Agency D,£0.00 ,20,£0.16 
6/26/20,Health,High-end mobile devices,Video/Overlay,Agency C,£0.12 ,19,£6.49 
6/26/20,Arts & Entertainment,Tablets,Interstitial,Agency C,£0.09 ,19,£4.67 
6/26/20,Internet & Telecom,High-end mobile devices,Interstitial,Agency D,£0.08 ,19,£4.47 
6/26/20,"Hobbies, Games & Leisure",Desktop,Video/Overlay,Agency D,£0.04 ,19,£1.90 
6/26/20,Sports & Fitness,Tablets,728x90,Agency C,£0.02 ,19,£1.04 
6/26/20,Business & Industrial,Tablets,970x250,Agency A,£0.00 ,19,£0.18 
6/26/20,Sports & Fitness,Desktop,320x50,Agency B,£0.00 ,19,£0.17 
6/26/20,Beauty & Personal Care,Desktop,Video/Overlay,Agency C,£0.12 ,18,£6.78 
6/26/20,"Hobbies, Games & Leisure",Desktop,Native,Agency C,£0.07 ,18,£4.16 
6/26/20,Business & Industrial,Tablets,Video/Overlay,Agency C,£0.05 ,18,£3.01 
6/26/20,Family & Community,High-end mobile devices,320x50,Agency E,£0.05 ,18,£2.59 
6/26/20,Jobs & Education,High-end mobile devices,Native,Agency C,£0.01 ,18,£0.33 
6/26/20,Health,Tablets,Video/Overlay,Agency C,£0.12 ,17,£6.77 
6/26/20,Computers & Consumer Electronics,High-end mobile devices,300x600,Agency E,£0.10 ,17,£5.83 
6/26/20,Arts & Entertainment,Tablets,Video/Overlay,Agency B,£0.07 ,17,£4.29 
6/26/20,Jobs & Education,High-end mobile devices,300x250,Agency D,£0.02 ,17,£0.98 
6/26/20,Law & Government,High-end mobile devices,300x250,Agency D,£0.02 ,17,£0.98 
6/26/20,Travel & Tourism,Tablets,728x90,Agency C,£0.02 ,17,£0.94 
6/26/20,Business & Industrial,Desktop,320x50,Agency A,£0.01 ,17,£0.56 
6/26/20,Family & Community,Tablets,320x50,Agency C,£0.00 ,17,£0.07 
6/26/20,Health,Connected TV,970x250,Agency B,£0.00 ,17,£0.07 
6/26/20,Internet & Telecom,High-end mobile devices,Video/Overlay,Agency C,£0.11 ,16,£6.69 
6/26/20,Finance,Tablets,300x600,Agency E,£0.07 ,16,£4.39 
6/26/20,Family & Community,High-end mobile devices,Video/Overlay,Agency B,£0.04 ,16,£2.52 
6/26/20,Travel & Tourism,Tablets,970x250,Agency C,£0.03 ,16,£1.63 
6/26/20,Autos & Vehicles,Connected TV,300x250,Agency B,£0.01 ,16,£0.74 
6/26/20,Autos & Vehicles,Desktop,320x50,Agency E,£0.01 ,16,£0.66 
6/26/20,Family & Community,Desktop,320x50,Agency C,£0.01 ,16,£0.57 
6/26/20,Business & Industrial,Connected TV,728x90,Agency B,£0.01 ,16,£0.49 
6/26/20,Computers & Consumer Electronics,High-end mobile devices,728x90,Agency B,£0.00 ,16,£0.18 
6/26/20,Apparel,Tablets,320x50,Agency A,£0.03 ,15,£2.27 
6/26/20,Sports & Fitness,Connected TV,300x600,Agency B,£0.01 ,15,£0.94 
6/26/20,Law & Government,Desktop,320x50,Agency C,£0.01 ,15,£0.34 
6/26/20,Health,Connected TV,728x90,Agency B,£0.00 ,15,£0.23 
6/26/20,Business & Industrial,High-end mobile devices,728x90,Agency B,£0.00 ,15,£0.11 
6/26/20,Computers & Consumer Electronics,High-end mobile devices,320x50,Agency E,£0.09 ,14,£6.10 
6/26/20,Beauty & Personal Care,Tablets,300x250,Agency E,£0.06 ,14,£4.23 
6/26/20,Beauty & Personal Care,Tablets,970x250,Agency E,£0.05 ,14,£3.26 
6/26/20,Family & Community,Desktop,970x250,Agency E,£0.04 ,14,£2.60 
6/26/20,Real Estate,Tablets,Video/Overlay,Agency B,£0.03 ,14,£2.03 
6/26/20,Business & Industrial,Connected TV,Native,Agency B,£0.02 ,14,£1.27 
6/26/20,Health,High-end mobile devices,728x90,Agency B,£0.02 ,14,£1.16 
6/26/20,Family & Community,High-end mobile devices,300x600,Agency D,£0.02 ,14,£1.15 
6/26/20,Autos & Vehicles,Desktop,300x250,Agency D,£0.01 ,14,£0.99 
6/26/20,Internet & Telecom,Connected TV,Native,Agency B,£0.01 ,14,£0.76 
6/26/20,Business & Industrial,Connected TV,300x600,Agency B,£0.01 ,14,£0.64 
6/26/20,Finance,High-end mobile devices,728x90,Agency C,£0.01 ,14,£0.50 
6/26/20,Law & Government,Tablets,300x600,Agency C,£0.01 ,14,£0.45 
6/26/20,Home & Garden,Tablets,Native,Agency C,£0.01 ,14,£0.37 
6/26/20,Internet & Telecom,Connected TV,728x90,Agency B,£0.00 ,14,£0.29 
6/26/20,Occasions & Gifts,Tablets,728x90,Agency C,£0.00 ,14,£0.02 
6/26/20,Food & Groceries,Desktop,Video/Overlay,Agency C,£0.11 ,13,£8.84 
6/26/20,Internet & Telecom,Desktop,970x250,Agency D,£0.04 ,13,£2.76 
6/26/20,"Hobbies, Games & Leisure",Connected TV,Video/Overlay,Agency B,£0.03 ,13,£2.53 
6/26/20,Autos & Vehicles,High-end mobile devices,Interstitial,Agency C,£0.01 ,13,£1.05 
6/26/20,Health,Desktop,Native,Agency C,£0.01 ,13,£0.91 
6/26/20,Dining & Nightlife,Desktop,728x90,Agency C,£0.01 ,13,£0.68 
6/26/20,Computers & Consumer Electronics,Connected TV,300x250,Agency C,£0.01 ,13,£0.45 
6/26/20,Jobs & Education,Connected TV,728x90,Agency B,£0.01 ,13,£0.41 
6/26/20,Travel & Tourism,Tablets,Video/Overlay,Agency C,£0.19 ,12,£16.20 
6/26/20,Food & Groceries,High-end mobile devices,Video/Overlay,Agency C,£0.11 ,12,£9.44 
6/26/20,Arts & Entertainment,High-end mobile devices,Interstitial,Agency D,£0.06 ,12,£4.75 
6/26/20,Home & Garden,Tablets,Video/Overlay,Agency C,£0.06 ,12,£4.68 
6/26/20,Beauty & Personal Care,Desktop,728x90,Agency E,£0.04 ,12,£3.63 
6/26/20,"News, Books & Publications",High-end mobile devices,Interstitial,Agency C,£0.04 ,12,£3.35 
6/26/20,Computers & Consumer Electronics,Desktop,Native,Agency C,£0.02 ,12,£2.02 
6/26/20,Computers & Consumer Electronics,Desktop,970x250,Agency D,£0.02 ,12,£1.86 
6/26/20,Apparel,Tablets,970x250,Agency C,£0.01 ,12,£0.91 
6/26/20,Occasions & Gifts,Desktop,300x250,Agency C,£0.00 ,12,£0.40 
6/26/20,"Hobbies, Games & Leisure",Desktop,970x250,Agency D,£0.00 ,12,£0.37 
6/26/20,Beauty & Personal Care,Desktop,970x250,Agency D,£0.00 ,12,£0.36 
6/26/20,Food & Groceries,Desktop,970x250,Agency D,£0.00 ,12,£0.36 
6/26/20,Arts & Entertainment,Connected TV,Native,Agency B,£0.00 ,12,£0.28 
6/26/20,Mobile Apps,Desktop,320x50,Agency B,£0.00 ,12,£0.19 
6/26/20,Dining & Nightlife,Tablets,320x50,Agency C,£0.00 ,12,£0.10 
6/26/20,Apparel,Tablets,Video/Overlay,Agency C,£0.04 ,11,£3.56 
6/26/20,Beauty & Personal Care,Desktop,970x250,Agency E,£0.04 ,11,£3.50 
6/26/20,Law & Government,Desktop,300x600,Agency E,£0.02 ,11,£1.46 
6/26/20,Computers & Consumer Electronics,Connected TV,300x250,Agency A,£0.01 ,11,£0.68 
6/26/20,Food & Groceries,High-end mobile devices,300x250,Agency D,£0.01 ,11,£0.53 
6/26/20,Home & Garden,Desktop,300x600,Agency D,£0.01 ,11,£0.50 
6/26/20,Dining & Nightlife,Tablets,728x90,Agency C,£0.00 ,11,£0.34 
6/26/20,Apparel,High-end mobile devices,300x250,Agency D,£0.00 ,11,£0.33 
6/26/20,Apparel,High-end mobile devices,300x600,Agency D,£0.00 ,11,£0.31 
6/26/20,Beauty & Personal Care,Connected TV,970x250,Agency B,£0.00 ,11,£0.05 
6/26/20,Finance,Connected TV,Video/Overlay,Agency C,£0.07 ,10,£7.18 
6/26/20,Finance,Tablets,970x250,Agency E,£0.03 ,10,£2.55 
6/26/20,Law & Government,High-end mobile devices,300x600,Agency D,£0.01 ,10,£1.09 
6/26/20,Occasions & Gifts,Desktop,Video/Overlay,Agency D,£0.01 ,10,£1.00 
6/26/20,Beauty & Personal Care,Connected TV,Native,Agency B,£0.01 ,10,£0.66 
6/26/20,Computers & Consumer Electronics,High-end mobile devices,300x600,Agency A,£0.01 ,10,£0.64 
6/26/20,Autos & Vehicles,Connected TV,728x90,Agency B,£0.01 ,10,£0.62 
6/26/20,"News, Books & Publications",High-end mobile devices,320x50,Agency C,£0.01 ,10,£0.57 
6/26/20,Travel & Tourism,Tablets,320x50,Agency C,£0.00 ,10,£0.47 
6/26/20,Apparel,Connected TV,970x250,Agency B,£0.00 ,10,£0.44 
6/26/20,Apparel,Connected TV,728x90,Agency B,£0.00 ,10,£0.41 
6/26/20,Jobs & Education,Desktop,320x50,Agency C,£0.00 ,10,£0.41 
6/26/20,Family & Community,Connected TV,970x250,Agency B,£0.00 ,10,£0.13 
6/26/20,Occasions & Gifts,Tablets,320x50,Agency C,£0.00 ,10,£0.02 
6/26/20,Food & Groceries,High-end mobile devices,Interstitial,Agency C,£0.04 ,9,£4.79 
6/26/20,Beauty & Personal Care,Tablets,Video/Overlay,Agency B,£0.03 ,9,£3.11 
6/26/20,Internet & Telecom,High-end mobile devices,Interstitial,Agency C,£0.02 ,9,£2.66 
6/26/20,Family & Community,High-end mobile devices,300x250,Agency E,£0.02 ,9,£2.60 
6/26/20,Apparel,High-end mobile devices,Native,Agency C,£0.02 ,9,£2.26 
6/26/20,Beauty & Personal Care,Tablets,970x250,Agency C,£0.01 ,9,£1.57 
6/26/20,Arts & Entertainment,Desktop,300x600,Agency D,£0.01 ,9,£1.43 
6/26/20,Business & Industrial,Desktop,Video/Overlay,Agency D,£0.01 ,9,£1.12 
6/26/20,"Hobbies, Games & Leisure",Connected TV,Native,Agency B,£0.01 ,9,£0.84 
6/26/20,Home & Garden,Desktop,Native,Agency C,£0.00 ,9,£0.45 
6/26/20,Business & Industrial,Connected TV,970x250,Agency B,£0.00 ,9,£0.34 
6/26/20,Internet & Telecom,Connected TV,300x600,Agency B,£0.00 ,9,£0.26 
6/26/20,Mobile Apps,High-end mobile devices,300x250,Agency C,£0.10 ,8,£11.91 
6/26/20,Beauty & Personal Care,Tablets,728x90,Agency E,£0.03 ,8,£3.64 
6/26/20,Food & Groceries,Connected TV,Video/Overlay,Agency B,£0.03 ,8,£3.20 
6/26/20,Health,Tablets,Video/Overlay,Agency B,£0.02 ,8,£2.68 
6/26/20,Occasions & Gifts,Desktop,Video/Overlay,Agency C,£0.02 ,8,£2.43 
6/26/20,"News, Books & Publications",High-end mobile devices,Video/Overlay,Agency B,£0.01 ,8,£1.59 
6/26/20,Autos & Vehicles,Desktop,728x90,Agency D,£0.01 ,8,£1.47 
6/26/20,Travel & Tourism,Tablets,Video/Overlay,Agency B,£0.01 ,8,£1.28 
6/26/20,Law & Government,Desktop,970x250,Agency E,£0.01 ,8,£1.23 
6/26/20,Computers & Consumer Electronics,Connected TV,300x600,Agency C,£0.01 ,8,£0.93 
6/26/20,Autos & Vehicles,Desktop,970x250,Agency D,£0.01 ,8,£0.86 
6/26/20,Sports & Fitness,Tablets,300x600,Agency C,£0.01 ,8,£0.75 
6/26/20,Jobs & Education,High-end mobile devices,728x90,Agency B,£0.01 ,8,£0.72 
6/26/20,Business & Industrial,Desktop,728x90,Agency D,£0.00 ,8,£0.53 
6/26/20,Home & Garden,Desktop,728x90,Agency D,£0.00 ,8,£0.40 
6/26/20,Beauty & Personal Care,Connected TV,300x600,Agency B,£0.00 ,8,£0.34 
6/26/20,Finance,Connected TV,300x600,Agency B,£0.00 ,8,£0.33 
6/26/20,Occasions & Gifts,Desktop,320x50,Agency B,£0.00 ,8,£0.29 
6/26/20,Home & Garden,Desktop,300x250,Agency D,£0.00 ,8,£0.26 
6/26/20,Travel & Tourism,Connected TV,970x250,Agency B,£0.00 ,8,£0.15 
6/26/20,Health,Connected TV,300x250,Agency B,£0.00 ,8,£0.12 
6/26/20,Travel & Tourism,High-end mobile devices,Interstitial,Agency C,£0.07 ,7,£9.90 
6/26/20,Family & Community,Desktop,Video/Overlay,Agency D,£0.02 ,7,£3.30 
6/26/20,Arts & Entertainment,Desktop,970x250,Agency D,£0.01 ,7,£1.94 
6/26/20,Law & Government,Tablets,300x600,Agency E,£0.01 ,7,£1.40 
6/26/20,Computers & Consumer Electronics,High-end mobile devices,970x250,Agency B,£0.01 ,7,£1.19 
6/26/20,Internet & Telecom,Tablets,728x90,Agency D,£0.01 ,7,£1.02 
6/26/20,Occasions & Gifts,Connected TV,Native,Agency B,£0.01 ,7,£0.85 
6/26/20,Apparel,Connected TV,728x90,Agency A,£0.00 ,7,£0.67 
6/26/20,Finance,Connected TV,300x250,Agency B,£0.00 ,7,£0.34 
6/26/20,Travel & Tourism,Connected TV,300x250,Agency B,£0.00 ,7,£0.28 
6/26/20,Beauty & Personal Care,Connected TV,728x90,Agency B,£0.00 ,7,£0.14 
6/26/20,(unknown),High-end mobile devices,320x50,Agency B,£0.00 ,7,£0.06 
6/26/20,Finance,High-end mobile devices,Video/Overlay,Agency D,£0.02 ,6,£3.52 
6/26/20,Law & Government,High-end mobile devices,Video/Overlay,Agency C,£0.02 ,6,£3.17 
6/26/20,Family & Community,Tablets,300x600,Agency E,£0.02 ,6,£2.60 
6/26/20,Arts & Entertainment,Desktop,728x90,Agency D,£0.01 ,6,£1.86 
6/26/20,Law & Government,Desktop,300x250,Agency E,£0.01 ,6,£1.64 
6/26/20,Law & Government,Tablets,728x90,Agency E,£0.01 ,6,£1.46 
6/26/20,Arts & Entertainment,Connected TV,728x90,Agency C,£0.01 ,6,£1.14 
6/26/20,Travel & Tourism,Desktop,300x600,Agency E,£0.01 ,6,£1.09 
6/26/20,Sports & Fitness,Connected TV,Native,Agency B,£0.01 ,6,£0.99 
6/26/20,Health,Desktop,Video/Overlay,Agency D,£0.01 ,6,£0.90 
6/26/20,Business & Industrial,Desktop,300x250,Agency D,£0.00 ,6,£0.73 
6/26/20,Arts & Entertainment,Desktop,300x250,Agency D,£0.00 ,6,£0.71 
6/26/20,Finance,Connected TV,970x250,Agency B,£0.00 ,6,£0.63 
6/26/20,(unknown),High-end mobile devices,300x250,Agency B,£0.00 ,6,£0.51 
6/26/20,"Hobbies, Games & Leisure",Connected TV,728x90,Agency B,£0.00 ,6,£0.51 
6/26/20,Business & Industrial,Connected TV,300x250,Agency B,£0.00 ,6,£0.44 
6/26/20,Travel & Tourism,Connected TV,728x90,Agency B,£0.00 ,6,£0.43 
6/26/20,Internet & Telecom,High-end mobile devices,728x90,Agency B,£0.00 ,6,£0.42 
6/26/20,Beauty & Personal Care,Connected TV,300x250,Agency B,£0.00 ,6,£0.37 
6/26/20,Apparel,High-end mobile devices,320x50,Agency D,£0.00 ,6,£0.34 
6/26/20,Mobile Apps,Tablets,320x50,Agency B,£0.00 ,6,£0.33 
6/26/20,Arts & Entertainment,Connected TV,728x90,Agency B,£0.00 ,6,£0.20 
6/26/20,Food & Groceries,Connected TV,300x250,Agency B,£0.00 ,6,£0.06 
6/26/20,"News, Books & Publications",Connected TV,970x250,Agency B,£0.00 ,6,£0.04 
6/26/20,Law & Government,Desktop,Video/Overlay,Agency D,£0.03 ,5,£5.02 
6/26/20,Law & Government,High-end mobile devices,Interstitial,Agency C,£0.02 ,5,£4.63 
6/26/20,"News, Books & Publications",Tablets,Video/Overlay,Agency B,£0.02 ,5,£4.49 
6/26/20,Autos & Vehicles,Tablets,300x250,Agency D,£0.02 ,5,£3.19 
6/26/20,Apparel,High-end mobile devices,728x90,Agency B,£0.01 ,5,£3.00 
6/26/20,Apparel,High-end mobile devices,970x250,Agency B,£0.01 ,5,£2.62 
6/26/20,Arts & Entertainment,High-end mobile devices,728x90,Agency B,£0.01 ,5,£2.55 
6/26/20,Computers & Consumer Electronics,Tablets,Interstitial,Agency C,£0.01 ,5,£2.38 
6/26/20,Home & Garden,Desktop,Video/Overlay,Agency D,£0.01 ,5,£2.18 
6/26/20,Finance,Connected TV,300x250,Agency C,£0.01 ,5,£1.82 
6/26/20,Dining & Nightlife,Desktop,300x600,Agency C,£0.01 ,5,£1.67 
6/26/20,Law & Government,Desktop,728x90,Agency E,£0.01 ,5,£1.49 
6/26/20,Home & Garden,High-end mobile devices,300x600,Agency D,£0.01 ,5,£1.46 
6/26/20,Finance,Desktop,300x250,Agency D,£0.01 ,5,£1.37 
6/26/20,Travel & Tourism,Desktop,300x250,Agency D,£0.00 ,5,£0.82 
6/26/20,Internet & Telecom,Tablets,300x250,Agency D,£0.00 ,5,£0.72 
6/26/20,Jobs & Education,Connected TV,300x600,Agency B,£0.00 ,5,£0.67 
6/26/20,Family & Community,Connected TV,Native,Agency B,£0.00 ,5,£0.64 
6/26/20,Internet & Telecom,High-end mobile devices,Native,Agency D,£0.00 ,5,£0.38 
6/26/20,Family & Community,Connected TV,300x600,Agency B,£0.00 ,5,£0.38 
6/26/20,Business & Industrial,Desktop,300x600,Agency D,£0.00 ,5,£0.34 
6/26/20,Jobs & Education,Tablets,Native,Agency C,£0.00 ,5,£0.24 
6/26/20,Family & Community,Connected TV,728x90,Agency C,£0.00 ,5,£0.15 
6/26/20,Home & Garden,Connected TV,728x90,Agency C,£0.00 ,5,£0.11 
6/26/20,Finance,Desktop,728x90,Agency D,£0.00 ,5,£0.07 
6/26/20,Home & Garden,Connected TV,970x250,Agency B,£0.00 ,5,£0.05 
6/26/20,Health,Desktop,728x90,Agency D,£0.00 ,5,£0.03 
6/26/20,Real Estate,Desktop,Native,Agency C,£0.06 ,4,£13.85 
6/26/20,Mobile Apps,High-end mobile devices,Video/Overlay,Agency C,£0.05 ,4,£13.69 
6/26/20,Family & Community,High-end mobile devices,Interstitial,Agency C,£0.03 ,4,£8.69 
6/26/20,Travel & Tourism,High-end mobile devices,Native,Agency C,£0.03 ,4,£8.39 
6/26/20,Health,High-end mobile devices,Interstitial,Agency C,£0.02 ,4,£4.17 
6/26/20,Occasions & Gifts,Desktop,Video/Overlay,Agency B,£0.01 ,4,£3.39 
6/26/20,Finance,Tablets,300x600,Agency D,£0.01 ,4,£2.82 
6/26/20,Internet & Telecom,Tablets,Video/Overlay,Agency C,£0.01 ,4,£2.60 
6/26/20,Finance,Desktop,970x250,Agency D,£0.01 ,4,£1.66 
6/26/20,Real Estate,Tablets,320x50,Agency C,£0.01 ,4,£1.64 
6/26/20,"News, Books & Publications",Tablets,320x50,Agency C,£0.00 ,4,£1.15 
6/26/20,Jobs & Education,Connected TV,970x250,Agency B,£0.00 ,4,£1.12 
6/26/20,Finance,Desktop,300x600,Agency D,£0.00 ,4,£1.10 
6/26/20,Autos & Vehicles,Desktop,320x50,Agency C,£0.00 ,4,£1.07 
6/26/20,Apparel,Connected TV,300x250,Agency A,£0.00 ,4,£0.72 
6/26/20,Law & Government,Connected TV,Native,Agency B,£0.00 ,4,£0.68 
6/26/20,Computers & Consumer Electronics,Desktop,970x250,Agency A,£0.00 ,4,£0.60 
6/26/20,Computers & Consumer Electronics,Tablets,300x600,Agency A,£0.00 ,4,£0.58 
6/26/20,Apparel,Connected TV,Native,Agency B,£0.00 ,4,£0.44 
6/26/20,Sports & Fitness,Connected TV,970x250,Agency B,£0.00 ,4,£0.42 
6/26/20,Internet & Telecom,Connected TV,970x250,Agency B,£0.00 ,4,£0.40 
6/26/20,Finance,Connected TV,300x600,Agency C,£0.00 ,4,£0.37 
6/26/20,Apparel,Desktop,300x250,Agency D,£0.00 ,4,£0.36 
6/26/20,Real Estate,High-end mobile devices,Native,Agency C,£0.00 ,4,£0.35 
6/26/20,Computers & Consumer Electronics,High-end mobile devices,300x250,Agency E,£0.02 ,3,£7.32 
6/26/20,Law & Government,Desktop,Video/Overlay,Agency C,£0.02 ,3,£6.84 
6/26/20,Travel & Tourism,Desktop,Native,Agency C,£0.02 ,3,£6.45 
6/26/20,Beauty & Personal Care,Tablets,Video/Overlay,Agency C,£0.02 ,3,£6.38 
6/26/20,"News, Books & Publications",Desktop,Video/Overlay,Agency D,£0.02 ,3,£6.04 
6/26/20,Autos & Vehicles,High-end mobile devices,Video/Overlay,Agency D,£0.02 ,3,£5.17 
6/26/20,"News, Books & Publications",Tablets,Interstitial,Agency C,£0.01 ,3,£4.67 
6/26/20,Food & Groceries,Tablets,970x250,Agency C,£0.01 ,3,£4.48 
6/26/20,Internet & Telecom,Desktop,Video/Overlay,Agency D,£0.01 ,3,£4.08 
6/26/20,Autos & Vehicles,Tablets,Interstitial,Agency C,£0.01 ,3,£3.83 
6/26/20,Jobs & Education,Desktop,Video/Overlay,Agency C,£0.01 ,3,£3.34 
6/26/20,Travel & Tourism,Connected TV,300x600,Agency B,£0.01 ,3,£3.04 
6/26/20,"Hobbies, Games & Leisure",Desktop,728x90,Agency D,£0.01 ,3,£2.95 
6/26/20,Business & Industrial,Connected TV,Video/Overlay,Agency B,£0.01 ,3,£2.88 
6/26/20,Family & Community,Tablets,Video/Overlay,Agency B,£0.01 ,3,£2.60 
6/26/20,Family & Community,Tablets,728x90,Agency E,£0.01 ,3,£2.60 
6/26/20,Arts & Entertainment,Tablets,300x250,Agency D,£0.01 ,3,£2.56 
6/26/20,Finance,Connected TV,Interstitial,Agency B,£0.01 ,3,£2.34 
6/26/20,Travel & Tourism,Tablets,Native,Agency C,£0.01 ,3,£2.34 
6/26/20,Food & Groceries,Desktop,300x600,Agency D,£0.01 ,3,£2.33 
6/26/20,Business & Industrial,Tablets,970x250,Agency C,£0.01 ,3,£1.80 
6/26/20,Autos & Vehicles,Connected TV,Video/Overlay,Agency B,£0.00 ,3,£1.60 
6/26/20,Law & Government,High-end mobile devices,300x250,Agency E,£0.00 ,3,£1.46 
6/26/20,Mobile Apps,High-end mobile devices,300x600,Agency D,£0.00 ,3,£1.39 
6/26/20,Internet & Telecom,Desktop,320x50,Agency D,£0.00 ,3,£0.97 
6/26/20,Health,Connected TV,300x250,Agency C,£0.00 ,3,£0.96 
6/26/20,Computers & Consumer Electronics,Desktop,320x50,Agency A,£0.00 ,3,£0.93 
6/26/20,Travel & Tourism,Connected TV,Native,Agency B,£0.00 ,3,£0.91 
6/26/20,Travel & Tourism,Desktop,728x90,Agency D,£0.00 ,3,£0.89 
6/26/20,Real Estate,Desktop,728x90,Agency D,£0.00 ,3,£0.78 
6/26/20,Family & Community,Desktop,728x90,Agency D,£0.00 ,3,£0.74 
6/26/20,Sports & Fitness,Tablets,970x250,Agency C,£0.00 ,3,£0.67 
6/26/20,Real Estate,Connected TV,728x90,Agency B,£0.00 ,3,£0.62 
6/26/20,Home & Garden,Desktop,970x250,Agency D,£0.00 ,3,£0.53 
6/26/20,Jobs & Education,Desktop,728x90,Agency D,£0.00 ,3,£0.43 
6/26/20,Health,High-end mobile devices,970x250,Agency B,£0.00 ,3,£0.43 
6/26/20,Law & Government,Connected TV,300x600,Agency B,£0.00 ,3,£0.39 
6/26/20,Home & Garden,Connected TV,300x250,Agency B,£0.00 ,3,£0.38 
6/26/20,Real Estate,Tablets,Native,Agency C,£0.00 ,3,£0.37 
6/26/20,Apparel,Desktop,300x600,Agency D,£0.00 ,3,£0.31 
6/26/20,(unknown),High-end mobile devices,300x600,Agency B,£0.00 ,3,£0.30 
6/26/20,Finance,High-end mobile devices,728x90,Agency B,£0.00 ,3,£0.28 
6/26/20,"Hobbies, Games & Leisure",Tablets,300x250,Agency D,£0.00 ,3,£0.24 
6/26/20,Internet & Telecom,Connected TV,300x250,Agency B,£0.00 ,3,£0.23 
6/26/20,Autos & Vehicles,Connected TV,300x600,Agency C,£0.00 ,3,£0.21 
6/26/20,Food & Groceries,Connected TV,970x250,Agency B,£0.00 ,3,£0.20 
6/26/20,"Hobbies, Games & Leisure",High-end mobile devices,Native,Agency D,£0.00 ,3,£0.17 
6/26/20,Mobile Apps,High-end mobile devices,320x50,Agency D,£0.00 ,3,£0.16 
6/26/20,Home & Garden,Connected TV,728x90,Agency B,£0.00 ,3,£0.13 
6/26/20,Travel & Tourism,Desktop,320x50,Agency C,£0.00 ,3,£0.12 
6/26/20,Travel & Tourism,Desktop,300x600,Agency D,£0.00 ,3,£0.11 
6/26/20,Health,Connected TV,300x600,Agency B,£0.00 ,3,£0.10 
6/26/20,Sports & Fitness,Connected TV,728x90,Agency B,£0.00 ,3,£0.08 
6/26/20,Real Estate,Connected TV,300x250,Agency B,£0.00 ,3,£0.07 
6/26/20,Travel & Tourism,Desktop,970x250,Agency D,£0.00 ,3,£0.05 
6/26/20,"Hobbies, Games & Leisure",Connected TV,300x600,Agency C,£0.00 ,3,£0.03 
6/26/20,Mobile Apps,High-end mobile devices,300x250,Agency D,£0.02 ,2,£10.59 
6/26/20,Finance,Tablets,Interstitial,Agency C,£0.02 ,2,£9.20 
6/26/20,Dining & Nightlife,High-end mobile devices,Video/Overlay,Agency C,£0.01 ,2,£4.33 
